id,(Intercept),sexmale
de4c8f59c9c37b7b6e73149398d53aea,0.14117072284016666,0.5975839842190391
e7dd01d01c0203abc3708549d99e4e9c,0.3404371072077585,0.48651580219057544
65d43491988bfe557da4d86a5ba25dae,0.5926208532787948,0.8307534448509695
b0a41da16f5aac6c22cf64661cc3666c,0.31440585379441466,0.5898505776956195
dd8229814f2d127e61ac92c5d275db8b,0.5812908326505871,0.7097878780096972
77a920bd965da12d31f93c1adf2c5ea1,0.24331691684933787,0.4209109343697409
6c33785c46c3fef68941d9addceaf948,0.29014438953591193,0.43568457541434885
c10442f1117bbfe857fcc8b57429324e,0.471893956725004,0.6171744711711764
922d33a2963d3e87a3d4df6b82371235,0.49065338934026015,0.7521541368173507
8059cc93ba42a3cc1bd6acfdba84b0e1,0.5542316859414532,0.7473710491931508
68c56896f754db932a51a88ebad5bc6a,0.28866967029366064,0.4453497695032631
98cea5793fe96443ce3fd0bee61c8257,0.6065757611149765,0.8919259310244935
ca6c2b3b469c08212142e8821c65882a,0.47815706951040243,0.802258524649827
ff9d93d7b7e46787568f2d241caeaf3b,0.3417660172230281,0.5187767995243096
41e6c0b55654af1d5cd503359fb77d18,0.3665070329921623,0.448476660150955
f89e77104762c7e39a9e0fb88c3ba6b3,0.18624178154949378,0.3445571611809379
d0850fa09a74f1ae098a74cbad99df1c,0.3126732680957354,0.4860130715035492
496ecde24f9ab698992413d3d4f04b5f,0.20565476802033394,0.40489498963766113
35aebc06c05eae9482cd21de7efefa4c,0.370076763097494,0.5857786186567925
63afe8e6aac58bf0d670a82ca5bc574c,0.33026094725495836,0.506453801515107
ec569b4b81c360ab207a3fb569f2cbf4,0.20846692847734627,0.4988403524993924
a814e18dc6c018749b8c0e8f314a63aa,0.23802649460741934,0.38531183904842786
0920dcf0f62fb2b3ab9e32f1c4edec37,0.2955383244944261,0.5986400363959302
5cc60d73433e688bb13872d35d4d539e,0.32267188649459255,0.4051687386392246
374b724806294b861c4ed5cfb74e2f31,0.2944668753286232,0.3557622024679059
1cda9c511fb9294e8a6ea668218a0461,0.3367538812595466,0.45916712605323007
969670ccc4c4884f577bdc0b869b4abc,0.14117072284016674,0.35413696410600687
2cf16665a9c4d530e76ab060fec2925b,0.23298931090782524,0.3609316853170186
6472eb8b1e09f892aca2f23182962903,0.33954473909275423,0.47285679892106125
f721d83108dd078d9769b367dfa3c1d9,0.48483784517250766,0.6309996898023593
04ecfad5772d2e09a84a0f5ef460536c,0.3831493259741885,0.511409960388279
cb41a6b391db0fcb3b9759b4d13b2e22,0.25479369621631665,0.5398500594298244
54849e296ea0565e551770e46f837036,0.32667494736711933,0.4731921510100994
b297abd6caeb240b5a9c1f39842c5516,0.5052044664234695,0.6578405590289708
3d216411c1e7532979a3c7cfd4accca6,0.3652090688754049,0.48780237251486025
9dafb170f0fef4771a4ee1e3ea46ce5c,0.1411707228401666,0.2820450066145384
fd25cb6bef5ede8875c2e71474e0243c,0.24244044889405697,0.42257535435877847
f8c246ec3eebe032d255019ea80f8306,0.5915929756691525,0.9189889280842949
a7da93a9744a7863292bcf97d47b6a10,0.37721087403465203,0.559682472941223
9cca219ac7e1d9722ab63545dc219ecd,0.2468129531300986,0.4302335133026474
dab1160ee7a4ecf9945086ff09f99528,0.22347674534281808,0.4636522324796549
fa8aa0b6b1e2a962a62219d3da9ea8c9,0.5280810809262713,0.7718991446855782
ea50ab99242e77fd8d897c2c43449f84,0.1824835277452372,0.3478726630900974
b3b99c7e3a0d655fd4aeadf93820978c,0.2927010833206608,0.4570029829806256
dfd42bc974d222dd5ad90c5cb821ea9f,0.4323485264440756,0.514089682306744
7a226f6b64f3dab64ef56a7f2be39688,0.3897602045245128,0.6512434535694188
b97de2f023aaf96e2abe2ebaac2b29d2,0.23747171874370673,0.5582466731161071
9965921a5f06a75c18c6454657666410,0.1665776402797925,0.27261491103002305
26bfd19e528aa9b92a46b80d34c27fdf,0.2788998624201039,0.33823967568776386
a4d0c75ed2fb0119581ecde7127d35c3,0.29468526109119497,0.4683307038105353
de3901260547a323762fba9b9dec22ca,0.2825616590682415,0.38274058416813483
dd070aa4a7da33679f1038d652140369,0.5608057637496081,0.8549475207828574
d9ceed162b175eaa7a2dcceebd101d71,0.30466576221064484,0.3937094495186231
cdfb2c9e02e4f387c02256cafdcbeeec,0.3519935636448222,0.45026876146546096
df71de0e92459aa808364311135bb8fc,0.5284564935760306,0.6707979642100063
10e1437d7e45b437cff26979e001e068,0.39454172335779564,0.4995651730240901
0a165844daf38d8ce2008c94a5b4565e,0.3497217895676567,0.5066433227022396
85c44c83eddc5d3028261a1000b7d0e1,0.21190789065390725,0.28823410979958386
66d2b628187f8fa3b00f5c3628cc161d,0.34051932341081853,0.43301278244686114
9124fd29683a4a18a9a0c25b3e985533,0.376053486635494,0.48774510265406734
b70582ce6baff1328ce0f8f652adf9bc,0.3352877585149845,0.48411283813986344
5aebc79337d84b1b9082b89d107b2692,0.5345551054026951,0.742465244026568
e1c7d97fe13e9127d225d76a1feb8c78,0.25587864125860255,0.3823242196424686
f8aeec3c1ff0f4e7e1c829e4db0618d9,0.34785388773187764,0.5538918609080016
5afec052157f7768bf459883f118a638,0.3645748210125294,0.625719309065059
09de3dde6c465b74bcb8e6f8a478e4e0,0.37448691958019653,0.4747422154578601
a6c72b0648c39c0a467ade92c619a253,0.4489646189574656,0.6154834943579922
db66071d30f1e311d4458035a349d027,0.1411707228401664,0.5048498928962819
25accfe37f8319e0ca7f0ba2b1eae49b,0.21190789065390728,0.4044054426686114
22587dab9d83bc8b0f459673aa7eac77,0.1513769634700688,0.5217014803759106
9ffb42eab94f68a9d8415d67bfd7b3d5,0.26477521483126015,0.4835839553900953
c06ccd1f7d57566ef669942328b1a946,0.37234898244211073,0.5067413663064
98a97c8c238eded7aa70ac0af471c46f,0.3053275808034448,0.3673873387426255
8e6fd8285582c9329d32dd2789ac836e,0.27656254609083014,0.41712505508165343
554bbed8f05858f141c51deff2c10d35,0.4075007196678156,0.7259210638443477
c51318150f399c6a44d58cf9b6d85d3d,0.25745187141763537,0.448188370188939
26b4b526e1e97e0a1322abc26264cfea,0.25224564990965787,0.3994446394994956
c59f6d2d748496eb4c557bdc2414ad77,0.3510927420482963,0.44229457512012726
b9ce5e80d8046703d204eddcf74b10eb,0.27627858401773114,0.51119811440767
73eb8fa8648db35bd2f286bbbe6791da,0.3651695112983084,0.5327625531926312
8ec5a731854a48b45ddbc1795b7a8aee,0.30640784647612435,0.4529396710191904
d0f60e9c99ca8b06529c34a0e7ae244f,0.45321920332346677,0.5711981009783804
9980f5e5eb4480dc328ed75eee5c2efa,0.4458009406508929,0.6205272069529425
0f5f48d793a468de8ec2131049a25f1e,0.27676159974900366,0.3412520873703779
c38cd0e9a18d9433b7f0cefa08da73f2,0.2857875744902653,0.40163938216338796
b5956402a24a9153484f4249effcec18,0.38588402529231824,0.6144104714792425
d2af52fc6f48ab4d05c96dad9527d8a2,0.2937414430454234,0.41913879295691003
bcc6da5f621cbdfc1f0c9becbac6cdff,0.44217076926897286,0.5833267062461741
ae04dca2a07ec1aa560e836bc399ea57,0.38776852517949023,0.5578843948610919
fd496fd32dc8c08ade2e8b6c9d8ee13d,0.46889103794402986,0.5264570505022981
4b6a9ae64400c8449303fe70888c1067,0.2867098431617967,0.449851914553012
5f0927bf984f286d11de39a8867c2ac7,0.41552530947346156,0.47258241560490405
661ba07ab6853f514e2bca59bf8303af,0.2600196128300738,0.31967123006329123
68640b93e2968acf77f0bb3642bd546e,0.3705436586520971,0.6015361530751118
0e2e91fba1ca9ed7de2d11ea4786c914,0.3736534762241648,0.5121448800591424
6f7fdad1419595b3bb1e5ceda289402b,0.34991802821609846,0.4141618140939199
49a250849d64ca63b354b4b3281030d0,0.20226990550041085,0.3509011403869788
7de740fc99d1aac596beb5d090c5bc50,0.37909837367515314,0.6204544466401951
2a39f0b75d31d00b3136b2edbe82962e,0.46887505848447836,0.6711950691340123
d594219c7e58b9213a2cfe8f076d557f,0.3731124136086805,0.5281367350061078
29115e7bd8ef43044853d0193cf6f622,0.4232992942583068,0.6262013436006033
b439d77cd049f67634ac7275dbe1c245,0.4001917599653519,0.5453533787910425
5ca5c1fffeb646cd9172276497fdbd66,0.37983562895686657,0.42926038551714457
4d5b8c2c09a9e464f466f3ddc5ab1de5,0.13752221294369077,0.309530938332645
8553bd0dbb73c5fa6fe8f4481fa62bbb,0.14117072284016655,0.5655586212360012
d6efd2da2728fd74ded268122ee05036,0.5382104366069113,0.7163244607868781
d0ec34dbfb350b13b941d51df55d392e,0.5303186924768226,0.7383811268519872
9af3467db68cf6063627304cecd46a65,0.5315210069058841,0.7140663304931071
5648dccee530d68ceb3e4d7d22cf8756,0.5572136549920067,0.8472404949432948
5b6abc69640b2f9342656d6bd94055bb,0.35545659841563826,0.5034793576412638
4bb684e7960675e87f5a42973202df18,0.33750385020471196,0.6265735687611476
3562adbb4ba191a54c02d0ff14cc5458,0.5197867977543386,0.6339678559983597
956290465e6b3f3c2559cfd56d7a4536,0.410788666618057,0.616073039510096
453cf07d3e96e304f23fbde7b355fe70,0.32939663360097204,0.5072343012816897
0b36c352632cb1346cdc7d73f9fb376c,0.5102986175735861,0.7335108960583328
50fd1c9614c2cdbad76a0cee521fb46b,0.5889401528460046,0.8391842610334872
ee5cfac5c165c97e0a1475e8d9b4c297,0.34974418422106424,0.4560203698964729
10e01d56597d83ad24589c59670fd233,0.2603660511255215,0.5108465106672903
